SchoolID,longitude,latitude,SchoolAddress,SchoolCity,STATE,SchoolZipCode
3056,-83.721868,32.448809,1300 Tucker Rd,Perry,GA,31069-3744
3550,-83.653144,32.455127,460 Arena Rd,Perry,GA,31069-9577
4050,-83.61631,32.639068,81 Tabor Dr,Warner Robins,GA,31093-1949
4054,-83.635388,32.595609,101 Patriot Way,Warner Robins,GA,31088-5652
4056,-83.613598,32.609628,401 S Davis Dr,Warner Robins,GA,31088-4975
5050,-83.63872,32.615256,101 Pine Valley Dr,Warner Robins,GA,31088-4007
5054,-83.650969,32.602848,300 Mary Ln,Warner Robins,GA,31088-5308
5056,-83.654143,32.59733,425 Mary Ln,Warner Robins,GA,31088-5309
173,-83.239358,31.577938,149 Chieftain Cir,Ocilla,GA,31774-2231
188,-83.238008,31.582716,521 Lax Hwy,Ocilla,GA,31774-2225
2050,-83.239358,31.577938,149 Chieftain Cir,Ocilla,GA,31774-2231
101,-83.759715,34.102412,391 E Jefferson St,Hoschton,GA,30548-2218
104,-83.46793,34.145854,1531 Hoods Mill Rd,Commerce,GA,30529-5240
107,-83.463225,34.142971,1435 Hoods Mill Rd,Commerce,GA,30529-7241
191,-83.596813,34.102965,1668 Winder Hwy,Jefferson,GA,30549-5458
197,-83.471623,34.148902,1880 Hoods Mill Rd,Commerce,GA,30529-5741
209,-83.688122,34.092207,600 Gum Springs Church Rd,Jefferson,GA,30549-4405
297,-83.689164,34.094998,400 Gum Springs Church Rd,Jefferson,GA,30549-4419
2550,-83.556405,34.24465,9270 Highway 82 Spur,Maysville,GA,30558-2101
3050,-83.696533,34.178074,1880 Old Gainesville Hwy,Talmo,GA,30575-2309
4050,-83.476723,34.067364,1630 New Kings Bridge Rd,Athens,GA,30607-3921
100,-83.7062,33.308732,721 Ga Highway 212 W,Monticello,GA,31064-8065
108,-83.714537,33.336359,14477 Ga Highway 11 N,Monticello,GA,31064-4905
195,-83.702671,33.308085,495 Ga Highway 212 W,Monticello,GA,31064-8004
201,-83.688221,33.318311,1289 College St,Monticello,GA,31064-2114
105,-82.609339,31.87157,71 Burketts Ferry Rd,Hazlehurst,GA,31539-6558
111,-82.62077,31.862486,93 Collins St,Hazlehurst,GA,31539-7564
175,-82.609697,31.863437,81 Pat Dixon Rd,Hazlehurst,GA,31539-6421
199,-82.614271,31.867802,156 Collins St,Hazlehurst,GA,31539-6639
196,-82.410464,33.100137,1157 Warrior Trl,Louisville,GA,30434-4504
397,-82.44415,33.131609,3232 Ga Highway 296,Stapleton,GA,30823-7151
1050,-82.399733,32.864449,104 Bedingfield St,Wadley,GA,30477-4953
1550,-82.407715,33.007632,425 W 9th St,Louisville,GA,30434-1419
3550,-82.396474,33.21327,1711 Ga Highway 17 N,Wrens,GA,30833-3822
101,-81.941415,32.809864,409 Barney Ave,Millen,GA,30442-1903
201,-81.943573,32.809944,433 Barney Ave,Millen,GA,30442-1903
1050,-81.951483,32.813466,220 Landrum Dr,Millen,GA,30442-6720
101,-82.72928,32.725905,150 Herschel Walker Dr,Wrightsville,GA,31096-2209
197,-82.732623,32.726974,2160 W Elm St,Wrightsville,GA,31096-2014
201,-82.728829,32.724776,150 Herschel Walker Dr,Wrightsville,GA,31096-2209
101,-83.582019,32.880624,169 Dusty Ln,Macon,GA,31211-7515
102,-83.534036,32.889572,101 Mattie Wells Dr,Macon,GA,31217-2366
106,-83.526635,32.994494,324 Ga Highway 18 E,Gray,GA,31032-5820
114,-83.494774,32.990071,144 Willie L Fluellen Dr,Gray,GA,31032-3558
192,-83.530838,32.992659,339 Railroad St,Gray,GA,31032-5841
199,-83.602476,32.986078,545 Ga Highway 18 W,Gray,GA,31032-3721
1550,-83.521113,32.995075,365 Ga Highway 18 E,Gray,GA,31032-5821
105,-84.181302,33.041752,228 Roberta Dr,Barnesville,GA,30204-4353
175,-84.176002,33.047406,1 Trojan Way,Barnesville,GA,30204-1544
199,-84.177438,33.045081,100 Burnette Rd,Barnesville,GA,30204-3401
205,-84.181924,33.045569,154 Burnette Rd,Barnesville,GA,30204-3401
101,-83.078304,31.03698,52 W Patten Ave,Lakeland,GA,31635-6839
111,-83.074069,31.034348,92 S Valdosta Rd,Lakeland,GA,31635-6653
201,-83.078219,31.036148,52 W Patten Ave,Lakeland,GA,31635-6839
3050,-83.07557,31.038711,28 S Valdosta Rd,Lakeland,GA,31635-6653
101,-82.972928,32.403646,1799 Ga Highway 117,Rentz,GA,31075-3437
104,-82.818208,32.563484,950 US Highway 80 E,Dublin,GA,31027-1480
105,-82.817719,32.562852,960 US Highway 80 E,East Dublin,GA,31027-1480
110,-83.015669,32.448983,3692 Ga Highway 257,Dexter,GA,31019-3539
197,-82.819744,32.561648,920 US Highway 80 E,Dublin,GA,31027-1480
201,-83.062811,32.536208,3330 US Highway 80 W,Dudley,GA,31022-2301
297,-82.818303,32.56605,930 US Highway 80 E,Dublin,GA,31027-1480
2054,-82.949821,32.489031,332 W Laurens School Rd,Dublin,GA,31021-1222
101,-84.169272,31.742292,190 Smithville Rd N,Leesburg,GA,31763-3945
103,-84.144601,31.717469,314 Lovers Lane Rd,Leesburg,GA,31763-4306
114,-84.153934,31.738309,185 Firetower Rd,Leesburg,GA,31763-3741
187,-84.159094,31.744249,282 Magnolia Ave,Leesburg,GA,31763-4334
193,-84.156316,31.730512,1 Trojan Way,Leesburg,GA,31763-3730
197,-84.164797,31.743729,295 Leslie Hwy,Leesburg,GA,31763-4338
209,-84.159103,31.747223,370 Leslie Hwy,Leesburg,GA,31763-3731
393,-84.159113,31.747106,370 Leslie Hwy,Leesburg,GA,31763-3731
100,-81.653927,31.819663,2550 15th St,Hinesville,GA,31313-8070
101,-81.452532,31.804667,425 Edgewater Dr,Midway,GA,31320-4286
102,-81.451657,31.807962,600 Edgewater Dr,Midway,GA,31320-4493
105,-81.603862,31.848766,100 Pafford St,Hinesville,GA,31313-3115
180,-81.601078,31.858748,635 Taylor Rd,Hinesville,GA,31313-2104
183,-81.612835,31.795279,1396 Shaw Rd,Hinesville,GA,31313-5347
189,-81.581486,31.866554,1000 Joseph Martin Rd,Hinesville,GA,31313-1069
192,-81.546332,31.848486,3216 E Oglethorpe Hwy,Hinesville,GA,31313-1306
194,-81.648049,31.809403,378 Airport Rd,Hinesville,GA,31313-8105
195,-81.584212,31.867395,465 Coates Rd,Hinesville,GA,31313-1030
196,-81.596309,31.812782,920 Long Frasier Dr,Hinesville,GA,31313-5438
197,-81.599236,31.813892,910 Long Frasier Dr,Hinesville,GA,31313-5438
101,-82.488818,33.79072,200 Charles Ward Elam Dr # B,Lincolnton,GA,30817-4264
110,-82.488825,33.790705,200 Charles Ward Elam Dr,Lincolnton,GA,30817-4264
176,-82.491367,33.796466,175 Rowland York Dr,Lincolnton,GA,30817-3579
100,-81.730466,31.694598,1530 Ga Highway 57,Ludowici,GA,31316-4249
205,-81.729141,31.690546,1844 Ga Highway 57,Ludowici,GA,31316-4257
288,-81.72249,31.733123,2001 US Highway 84 E,Ludowici,GA,31316-7776
289,-81.721557,31.732691,2015 US Highway 84 E,Ludowici,GA,31316-7776
100,-83.263408,30.889752,3539 Mount Zion Church Rd,Valdosta,GA,31605-6511
111,-83.332173,30.820966,2470 James Rd,Valdosta,GA,31601-7910
112,-83.26171,30.958015,4159 River Rd,Valdosta,GA,31605-5439
194,-83.229678,30.816702,5725 Inner Perimeter Rd,Valdosta,GA,31601-2482
195,-83.357327,30.988675,350 Claudia Dr,Hahira,GA,31632-1554
211,-83.260089,30.955413,4175 River Rd,Valdosta,GA,31605-5439
1050,-83.316812,30.687664,5386 Madison Hwy,Valdosta,GA,31601-2384
1052,-83.262302,30.790983,2379 Copeland Rd,Valdosta,GA,31601-6616
3050,-83.366782,30.990468,101 S Nelson St,Hahira,GA,31632-1427
4050,-83.185392,30.686761,604 W Marion Ave,Lake Park,GA,31636-5068
5050,-83.325939,30.838078,1606 Norman Dr,Valdosta,GA,31601-3519
101,-84.001936,34.55474,2001 Indian Dr,Dahlonega,GA,30533-3877
103,-84.024299,34.454448,45 Blackburn Rd,Dawsonville,GA,30534-8119
191,-83.918627,34.522709,4518 Highway 52 E,Dahlonega,GA,30533-5622
1050,-83.990783,34.542648,152 School Dr,Dahlonega,GA,30533-0314
2050,-83.990642,34.544798,153 School Dr,Dahlonega,GA,30533-0313
198,-84.073527,32.288411,400 Ga Highway 128,Oglethorpe,GA,31068-5728
199,-84.018163,32.290753,615 Vienna Rd,Montezuma,GA,31063-2042
2060,-84.018125,32.290743,615 Vienna Rd,Montezuma,GA,31063-2042
101,-83.319629,34.040864,9193 Fortson Store Rd,Hull,GA,30646-3901
195,-83.207567,34.117887,900 Madison St,Danielsville,GA,30633-6313
1050,-83.227944,34.039237,255 Colbert School Rd,Colbert,GA,30628-2440
1052,-83.157313,34.088747,3215 Highway 172,Comer,GA,30629-2760
2050,-83.130487,34.070272,565 Gholston St,Comer,GA,30629-3226
4050,-83.293505,34.175493,150 Sewell Mill Rd,Danielsville,GA,30633
5050,-83.212556,34.119493,600 Madison St,Danielsville,GA,30633-7030
197,-84.535764,32.287441,1707 Pineville Rd,Buena Vista,GA,31803-7109
275,-84.535738,32.363117,1 Eagle Dr,Buena Vista,GA,31803-4255
112,-82.476899,33.476713,1191 White Oak Rd,Thomson,GA,30824-3912
113,-82.490458,33.477761,1861 Harrison Rd SE,Thomson,GA,30824-7460
179,-82.514776,33.45561,520 Mount Pleasant Rd,Thomson,GA,30824-8139
191,-82.385169,33.423804,500 Main St N,Dearing,GA,30808-4010
192,-82.475078,33.473654,1160 White Oak Rd,Thomson,GA,30824-3936
4050,-82.503943,33.459448,409 Guill St,Thomson,GA,30824-3014
101,-81.429587,31.368469,500 Greene St,Darien,GA,31305-9475
104,-81.430863,31.440147,8945 US Highway 17,Darien,GA,31305-4115
205,-81.435552,31.379813,1102 Ca Devillars Rd,Darien,GA,31305-9750
100,-84.748781,33.221981,172 N Main St,Luthersville,GA,30251-1500
102,-84.576775,32.985768,18425 Main St,Woodbury,GA,30293-2933
200,-84.646797,32.882171,2600 Judson Bulloch Rd,Manchester,GA,31816-6428
207,-84.710023,32.883037,390 Bar Best Ranch Rd,Warm Springs,GA,31830-2418
300,-84.709265,33.048128,17656 Roosevelt Hwy,Greenville,GA,30222-3380
401,-84.709282,33.048146,17656 Roosevelt Hwy,Greenville,GA,30222-3380
4050,-84.615241,32.859437,405 N 5th Ave,Manchester,GA,31816-1398
5050,-84.615228,32.859458,231 W Perry St,Manchester,GA,31816-1318
110,-84.712823,31.191001,996 Phillipsburg Rd,Colquitt,GA,39837-6538
210,-84.712798,31.191001,996 Phillipsburg Rd,Colquitt,GA,39837-6538
310,-84.712823,31.191001,996 Phillipsburg Rd,Colquitt,GA,39837-6538
111,-84.139608,31.378171,15815 Ga Highway 93,Baconton,GA,31716-7739
197,-84.237021,31.240181,55 Griffin Rd,Camilla,GA,31730-5400
198,-84.234873,31.239581,50 Griffin Rd,Camilla,GA,31730-5413
282,-84.23893,31.243167,1000 Newton Rd,Camilla,GA,31730-5411
298,-84.238545,31.243626,1000 Newton Rd,Camilla,GA,31730-5411
105,-83.919652,33.010108,70 Thornton Rd,Forsyth,GA,31029-8734
111,-83.919771,33.062606,1315 Ga Highway 83 N,Forsyth,GA,31029-5215
113,-83.916547,33.012349,66 Thornton Rd,Forsyth,GA,31029-8734
184,-83.932829,33.027293,310 Montpelier Ave,Forsyth,GA,31029-1844
205,-83.956274,33.022366,558 Ga Highway 83 S,Forsyth,GA,31029-6908
101,-82.583203,32.183287,100 Faye D Brewer Street,Mount Vernon,GA,30445
107,-82.579797,32.193468,900 Martin Luther King Dr,Ailey,GA,30410-3314
201,-82.583203,32.183287,100 Faye D Brewer Street,Mount Vernon,GA,30445-0000
191,-83.446638,33.59443,1640 Old Buckhead Rd,Madison,GA,30650-4259
1050,-83.451208,33.59836,1231 College Dr,Madison,GA,30650-1462
3050,-83.455208,33.596,993 East Ave,Madison,GA,30650-1466
5050,-83.471402,33.604826,920 Pearl St,Madison,GA,30650-1056
104,-84.810694,34.822798,4580 Highway 225 N,Chatsworth,GA,30705-6289
108,-84.758445,34.82601,273 Harris Street,Eton,GA,30724
112,-84.809067,34.808426,2662 Mount Carmel Church Rd,Chatsworth,GA,30705-6226
190,-84.786038,34.777831,1001 Green Rd,Chatsworth,GA,30705-2011
195,-84.794628,34.755876,1733 Leonard Bridge Rd,Chatsworth,GA,30705-5656
198,-84.77746,34.827568,829 Highway 286,Chatsworth,GA,30705-6532
204,-84.810134,34.825155,4600 Highway 225 N,Chatsworth,GA,30705-6289
1050,-84.777177,34.76827,500 Green Rd,Chatsworth,GA,30705-2745
1052,-84.813632,34.755116,2795 Leonard Bridge Rd,Chatsworth,GA,30705-5659
4050,-84.779479,34.78002,700 Old Dalton Ellijay Rd,Chatsworth,GA,30705-2020
5050,-84.797943,34.876507,110 McEntire Cir,Chatsworth,GA,30705-5999
100,-84.867416,32.553708,6990 Warm Springs Rd,Midland,GA,31820-3606
102,-84.984621,32.497748,600 38th St,Columbus,GA,31904-7437
104,-84.930719,32.574907,2006 Old Guard Rd,Columbus,GA,31909-2463
108,-84.907212,32.557788,7576 Raider Way,Columbus,GA,31909-1885
115,-84.82488,32.550212,7352 Garrett Rd,Midland,GA,31820-4372
178,-84.897843,32.488193,2900 Woodruff Farm Rd,Columbus,GA,31907-6848
191,-84.972622,32.48694,1338 Talbotton Rd,Columbus,GA,31901-1334
192,-84.948209,32.455614,2951 Martin Luther King Jr Blvd,Columbus,GA,31906-3833
196,-84.896229,32.548499,7251 Blackmon Rd,Columbus,GA,31909-4460
200,-84.94855,32.444706,350 30th Ave,Columbus,GA,31903-1566
203,-84.935262,32.571345,2002 American Way,Columbus,GA,31909-1749
204,-84.930084,32.577396,2008 Old Guard Rd,Columbus,GA,31909-2463
215,-84.943462,32.424685,1458 Benning Dr,Columbus,GA,31903-2200
278,-84.909585,32.558213,7579 Raider Way,Columbus,GA,31909-1885
296,-84.991029,32.473265,1400 1st Ave,Columbus,GA,31901-2122
300,-84.94489,32.428343,1215 Benning Dr,Columbus,GA,31903-2109
301,-84.884899,32.465426,6100 Georgetown Dr,Columbus,GA,31907-7369
378,-84.93797,32.43402,1000 Fort Benning Rd,Columbus,GA,31903-2006
401,-84.974362,32.558643,7611 Whitesville Rd,Columbus,GA,31904-2668
501,-84.86521,32.555955,7373 Psalmond Rd,Midland,GA,31820-3629
502,-84.94389,32.47529,1700 Midtown Dr,Columbus,GA,31906-2309
1058,-84.921129,32.454263,480 Dogwood Dr,Columbus,GA,31907-5436
1062,-84.8877,32.46605,954 High Ln,Columbus,GA,31907-4615
1064,-84.887867,32.46733,6015 Georgetown Dr,Columbus,GA,31907-4611
1066,-84.910537,32.501371,3100 Reese Rd,Columbus,GA,31907-1610
2050,-84.963151,32.514449,2011 51st St,Columbus,GA,31904-6001
2052,-84.935199,32.538049,3512 Weems Rd,Columbus,GA,31909-5802
2054,-84.948986,32.492768,2836 Edgewood Rd,Columbus,GA,31906-1225
2058,-84.975214,32.55712,1213 Double Churches Rd,Columbus,GA,31904-2406
2062,-84.948539,32.4978,2901 College Dr,Columbus,GA,31906-1245
2064,-84.968277,32.40973,2520 Broadmoor Dr,Columbus,GA,31903-3419
2066,-84.947322,32.491947,2892 Edgewood Rd,Columbus,GA,31906-1225
2067,-84.917439,32.467272,1136 Hunt Ave,Columbus,GA,31907-3917
3054,-84.963343,32.47948,1700 Cherokee Ave,Columbus,GA,31906-1405
3056,-84.954811,32.527334,5801 Armour Rd,Columbus,GA,31909-4530
3060,-84.881346,32.487761,6400 Forrest Rd,Columbus,GA,31907-3007
3066,-84.945417,32.473629,1320 Rigdon Rd,Columbus,GA,31906-2678
3068,-84.919866,32.443452,4408 Saint Marys Rd,Columbus,GA,31907-6286
3069,-84.884672,32.521508,6101 Miller Rd,Columbus,GA,31907-1412
4056,-84.965704,32.457366,1822 Shepherd Dr,Columbus,GA,31906-4060
4058,-84.916881,32.46726,4601 Buena Vista Rd,Columbus,GA,31907-4998
4062,-84.968062,32.49811,3700 Woodlawn Ave,Columbus,GA,31904-7251
4064,-84.841009,32.557402,7533 Lynch Rd,Midland,GA,31820-4011
4065,-84.96013,32.51455,5201 23rd Ave,Columbus,GA,31904-5012
4066,-84.985368,32.513316,516 Heath Dr,Columbus,GA,31904-4844
4067,-84.949491,32.416887,1964 Torch Hill Rd,Columbus,GA,31903-2745
4070,-84.958859,32.47151,2303 Wynnton Rd,Columbus,GA,31906-2540
