X,Y,OBJECTID,SysSchool,GradeRange,SchoolAddress,SchoolCity,STATE,SchoolZipCode,MailAddress,MailCity,MailZipCode,PrincipalName,PrincipalEmail,SchoolPhone,SchoolFax,longitude,latitude,Year,SchoolYear,SystemID,SystemName,SchoolID,SchoolName,Type,ENROLLMENT_COUNT,Churn,TeacherCount,AvgExp,pYrsLt1,pYears1_10,pYears11_20,pYears21_30,pYearsGt30
-85.30685452,34.7009736,1945,7460195,PK-05,87 S Burnt Mill Rd,La Fayette,GA,30728-4263,87 S Burnt Mill Rd,La Fayette,30728-4263,"Pelham, Beth",bethpelham@walkerschools.org,706.638.2432,706.638.0122,-85.30685,34.700967,2019,2018-19,746,Walker County,195,Gilbert Elementary School,Elementary School,446,18,45,12,7,44,31,13,4
-85.26156651,34.71837061,1946,7460198,12-Sep,100 Rambler Dr,La Fayette,GA,30728-6288,100 Rambler Dr,La Fayette,30728-6288,"Stultz, Maggie",maggiestultz@walkerschools.org,706.638.2342,706.638.4767,-85.261562,34.718364,2019,2018-19,746,Walker County,198,LaFayette High School,High School,1137,10,79,13,5,44,27,19,5
-85.29001353,34.88944964,1947,7460199,PK-05,2423 Johnson Rd,Chickamauga,GA,30707-2780,2423 Johnson Rd,Chickamauga,30707-2780,"Vann, Lori",lorivann@walkerschools.org,706.375.9831,706.375.9834,-85.290009,34.889443,2019,2018-19,746,Walker County,199,Cherokee Ridge Elementary,Elementary School,564,12,54,14,7,35,37,13,7
-85.27663951,34.7161516,1948,7460200,PK-05,610 N Duke St,La Fayette,GA,30728-2232,610 N Duke St,La Fayette,30728-2232,"Schwind, David", ,706.638.1869,706.638.7046,-85.276635,34.716145,2019,2018-19,746,Walker County,200,North LaFayette Elementary School,Elementary School,417,15,39,14,8,31,46,8,8
-85.31486954,34.93843365,1949,7460206,8-Jun,316 Bull Dog Trl,Rossville,GA,30741-6336,316 Bulldog Trail,Rossville,30741,"Pelham, Jason",jasonpelham@walkerschools.org,706.820.0638,706.866.1811,-85.314865,34.938427,2019,2018-19,746,Walker County,206,Rossville Middle School,Middle School,517,17,52,14,8,33,44,8,8
-85.35912455,34.97502866,1950,7462052,PK-05,1306 Lula Lake Rd,Lookout Mountain,GA,30750-2712,1306 Lula Lake Rd,Lookout Mountain,30750-2712,"Roerdink, Jeremy A.",jeremyroerdink@walkerschools.org,706.820.1171,706.820.9199,-85.35912,34.975022,2019,2018-19,746,Walker County,2052,Fairyland Elementary School,Elementary School,261,5,26,14,0,35,50,8,8
-85.21258049,34.6928546,1951,7462056,PK-05,4038 E Highway 136,La Fayette,GA,30728-6041,4038 E Highway 136,La Fayette,30728-6041,"Hentz, Autumn",autumnhentz@walkerschools.org,706.638.2443,706.638.2446,-85.212576,34.692848,2019,2018-19,746,Walker County,2056,Naomi Elementary School,Elementary School,317,14,34,13,0,50,32,12,6
-85.34684355,34.93458165,1952,7464050,PK-05,3420 Chattanooga Valley Rd,Flintstone,GA,30725-2390,3420 Chattanooga Valley Rd,Flintstone,30725-2390,"Culberson, Heather",heatherculberson@walkerschools.org,706.820.2511,706.820.2512,-85.346839,34.934575,2019,2018-19,746,Walker County,4050,Chattanooga Valley Elementary School,Elementary School,507,12,42,14,0,38,38,21,2
-85.30740554,34.96193365,1953,7465052,PK-05,1600 Happy Valley Rd,Rossville,GA,30741-2210,1600 Happy Valley Rd,Rossville,30741-2210,"Mosgrove, Brandon",brandonmosgrove@walkerschools.org,706.866.3600,706.861.4325,-85.307401,34.961927,2019,2018-19,746,Walker County,5052,Stone Creek Elementary School,Elementary School,415,14,39,10,13,51,15,18,3
-83.78614803,33.79082347,1954,7470101,PK-05,821 H D Atha Rd,Monroe,GA,30655-5636,821 H D Atha Rd,Monroe,30655-5636,"Landers, Madenna",mlanders@walton.k12.ga.us,770.266.5995,770.266.5965,-83.786144,33.790817,2019,2018-19,747,Walton County,101,Atha Road Elementary School,Elementary School,785,14,54,14,0,30,54,15,2
-83.85457605,33.77947046,1955,7470102,8-Jun,1804 Highway 81,Loganville,GA,30052-4593,1804 Highway 81,Loganville,30052-4593,"Satterfield, Alan", ,770.466.6849,770.466.8231,-83.854572,33.779464,2019,2018-19,747,Walton County,102,Youth Middle School,Middle School,1107,14,62,18,0,19,45,31,5
-83.73700602,33.82256247,1956,7470105,PK-05,140 Dillard Dr,Monroe,GA,30656-4620,140 Dillard Dr,Monroe,30656-4620,"Swint, Zeester",zswint@walton.k12.ga.us,770.207.3205, ,-83.737002,33.822556,2019,2018-19,747,Walton County,105,Monroe Elementary,Elementary School,533,24,38,15,0,21,63,11,5
-83.92545907,33.77372746,1957,7470108,PK-05,2700 White Rd,Loganville,GA,30052-3301,2700 White Rd,Loganville,30052-3301,",",fdoster@walton.k12.ga.us,678.684.2850, ,-83.925455,33.773721,2019,2018-19,747,Walton County,108,Sharon Elementary School,Elementary School,750,9,53,17,0,15,51,32,2
-83.87288705,33.75404945,1958,7470111,12-Sep,4863 Guthrie Cemetery Rd,Loganville,GA,30052-4468,4863 Guthrie Cemetery Rd,Loganville,30052-4468,"Callahan, Sean Michael", ,678.507.3900, ,-83.872883,33.754043,2019,2018-19,747,Walton County,111,Walnut Grove High School,High School,1359,10,80,13,1,39,45,15,0
-83.65482199,33.75446946,1959,7470112,PK-05,934 Harmony Church Rd NE,Monroe,GA,30655-6206,934 Harmony Church Rd NE,Monroe,30655-6206,"Griffieth, Dr. Barbara", ,770.267.6574, ,-83.654818,33.754463,2019,2018-19,747,Walton County,112,Harmony Elementary School,Elementary School,647,21,46,17,0,28,44,22,7
-83.88825306,33.83667647,1960,7470176,PK-05,100 Homer Moon Rd,Loganville,GA,30052-2340,100 Homer Moon Rd,Loganville,30052-2340,"Delk, Tammy", ,770.466.2271,7704661860,-83.888249,33.83667,2019,2018-19,747,Walton County,176,Bay Creek Elementary School,Elementary School,641,22,42,16,2,26,36,33,2
-83.86781206,33.85433348,1961,7470191,PK-05,4889 Bay Creek Church Road,Loganville,GA,30052,4889 Bay Creek Church Road,Loganville,30052,"McGaughey, Camie", ,678.684.2840,770.466.6411,-83.867808,33.854327,2019,2018-19,747,Walton County,191,Loganville Elementary School,Elementary School,928,9,62,17,2,21,44,31,3
-83.675326,33.79601447,1962,7470193,8-Jun,1095 Good Hope Rd,Monroe,GA,30655-8601,1095 Good Hope Rd,Monroe,30655-8601,"Satterfield, Alan", ,770.267.6000,770.267.4050,-83.675322,33.796008,2019,2018-19,747,Walton County,193,Carver Middle School,Middle School,843,20,54,15,2,33,43,20,2
-83.85420105,33.72783745,1963,7470195,PK-05,460 Highway 81 S,Covington,GA,30014-0618,460 Highway 81 S,Covington,30014-0618,"Callaway, Cindy",ccallaway@walton.k12.ga.us,770.784.0023,770.784.5599,-83.854197,33.727831,2019,2018-19,747,Walton County,195,Walnut Grove Elementary School,Elementary School,628,10,48,17,2,23,40,29,6
-83.86908206,33.83448247,1964,7470199,12-Sep,100 Trident Trail,Loganville,GA,30052-3723,100 Trident Trail,Loganville,30052-3723,"Robison, Mike", ,678.684.2880,770.466.5334,-83.869078,33.834476,2019,2018-19,747,Walton County,199,Loganville High School,High School,1661,12,91,17,0,22,46,29,3
-83.86025505,33.78483546,1965,7470202,PK-05,4009 Center Hill Church Rd,Loganville,GA,30052-4232,4009 Center Hill Church Rd,Loganville,30052-4232,"Enfinger, Susan", ,770.554.0172,770.466.7069,-83.860251,33.784829,2019,2018-19,747,Walton County,202,Youth Elementary School,Elementary School,732,8,55,16,4,27,33,33,4
-83.73693002,33.81877347,1966,7470205,12-Sep,300 Double Springs Church Rd SW,Monroe,GA,30656-2501,300 Double Springs Church Rd SW,Monroe,30656-2501,"Hicks, Bryan K.", ,770.266.4599,770.266.4598,-83.736926,33.818767,2019,2018-19,747,Walton County,205,Monroe Area High School,High School,1045,15,70,16,1,24,46,27,1
-83.86466006,33.85403848,1967,7470291,8-Jun,4869 Bay Creek Church Rd,Loganville,GA,30052-3567,4869 Bay Creek Church Rd,Loganville,30052-3567,"Walker, James", ,678.684.2960,770.466.3035,-83.864656,33.854032,2019,2018-19,747,Walton County,291,Loganville Middle School,Middle School,1315,11,71,15,0,30,48,18,4
-83.75528803,33.87445349,1968,7472052,PK-05,333 Carl Davis Rd NW,Monroe,GA,30656-3434,333 Carl Davis Rd NW,Monroe,30656-3434,"Hobbs, Brian",bghobbs@walton.k12.ga.us,770.267.8311,770.207.0767,-83.755284,33.874447,2019,2018-19,747,Walton County,2052,Walker Park Elementary School,Elementary School,593,16,42,16,2,24,48,21,5
-82.3877075,31.19669394,1969,7480195,12-Sep,700 Victory Dr,Waycross,GA,31503-8856,700 Victory Dr,Waycross,31503-8856,"Callahan, Paul", ,912.287.2351,9122872358,-82.387704,31.196688,2019,2018-19,748,Ware County,195,Ware County High School,High School,1531,13,104,15,3,30,43,19,5
-82.34595749,31.21259294,1970,7480196,KK-05,705 Dewey St,Waycross,GA,31501-3340,705 Dewey St,Waycross,31501-3340,"Smallwood, Staci",ssmallwood@ware.k12.ga.us,912.287.2399,9122872350,-82.345954,31.212587,2019,2018-19,748,Ware County,196,Williams Heights Elementary School,Elementary School,443,24,36,15,3,42,28,22,6
-82.34045049,31.21338594,1971,7480295,8-Jun,700 Central Ave,Waycross,GA,31501-3113,700 Central Ave,Waycross,31501-3113,"Hitt, David",dhitt@ware.k12.ga.us,912.287.2333,9122872352,-82.340447,31.21338,2019,2018-19,748,Ware County,295,Waycross Middle School,Middle School,584,21,44,12,2,46,39,14,0
-82.35572649,31.23740895,1972,7480296,KK-05,2114 Dorothy St,Waycross,GA,31501-7142,2114 Dorothy St,Waycross,31501-7142,"Bennett, Tyler",tbennett@ware.k12ga.us,912.287.2366,9122872361,-82.355723,31.237403,2019,2018-19,748,Ware County,296,Center Elementary School,Elementary School,568,25,41,13,5,37,39,17,2
-82.3932415,31.23401795,1973,7480395,8-Jun,2301 Cherokee St,Waycross,GA,31503-9175,2301 Cherokee St,Waycross,31503-9175,"Benefield, Mondeshia", ,912.287.2341,9122872353,-82.393238,31.234012,2019,2018-19,748,Ware County,395,Ware County Middle School,Middle School,809,17,54,15,6,32,33,24,6
-82.43885651,31.15795393,1974,7480396,KK-05,3550 Valdosta Hwy,Waycross,GA,31503-7823,3550 Valdosta Hwy,Waycross,31503-7823,"Solomon, Donna",dsolomon@ware.k12.ga.us,912.287.2325,9122872356,-82.438853,31.157948,2019,2018-19,748,Ware County,396,Ruskin Elementary School,Elementary School,436,27,33,14,9,27,36,27,0
-82.31955548,31.19039894,1975,7483050,KK-05,2580 Ambrose St,Waycross,GA,31503-8596,2580 Ambrose St,Waycross,31503-8596,"Hines, Loni", ,912.287.2327,9122872326,-82.319552,31.190393,2019,2018-19,748,Ware County,3050,Memorial Drive Elementary School,Elementary School,369,27,29,13,3,59,21,7,10
-82.47791353,31.25087495,1976,7483052,KK-05,3379 W Church St,Waycross,GA,31503-6701,3379 W Church St,Waycross,31503-6701,"Lee, Biff", ,912.287.2393,9122872395,-82.47791,31.250869,2019,2018-19,748,Ware County,3052,Waresboro Elementary School,Elementary School,436,26,35,18,3,29,23,31,14
-82.3768255,31.24963195,1977,7485050,PK-05,3101 State St,Waycross,GA,31503-9760,3101 State St,Waycross,31503-9760,"Chancey, John",jchancey@ware.k12.ga.us,912.287.2362,9122842057,-82.376822,31.249626,2019,2018-19,748,Ware County,5050,Wacona Elementary School,Elementary School,633,20,47,14,2,43,34,15,6
-82.67995969,33.41799242,1978,7490105,8-Jun,1253 Atlanta Hwy,Warrenton,GA,30828-9114,1253 Atlanta Hwy,Warrenton,30828-9114,"Andrews, Shauna", ,706.465.3742,706.465.0901,-82.679956,33.417986,2019,2018-19,749,Warren County,105,Warren County Middle School,Middle School,130,10,13,18,0,23,46,23,8
-82.67996869,33.41799242,1979,7490205,12-Sep,1253 Atlanta Hwy,Warrenton,GA,30828-9114,1253 Atlanta Hwy,Warrenton,30828-9114,"Roberson, Trevor", ,706.465.3742,706.465.0901,-82.679965,33.417986,2019,2018-19,749,Warren County,205,Warren County High School,High School,164,7,16,15,6,25,38,19,13
-82.67996869,33.41798142,1980,7493050,PK-05,1253 Atlanta Hwy,Warrenton,GA,30828-9114,1253 Atlanta Hwy,Warrenton,30828-9114,"Hinesley, Kathy",khinesley@warren.k12.ga.us,706.465.3342,706.465.9256,-82.679965,33.417975,2019,2018-19,749,Warren County,3050,Freeman Elementary School,Elementary School,301,13,31,13,7,32,36,23,3
-82.81614071,33.00281433,1981,7500199,8-Jun,902 Linton Rd,Sandersville,GA,31082-9429,P.O. Box 816,Sandersville,31082,"May, Timothy", ,478.552.2007,478.552.7388,-82.816137,33.002808,2019,2018-19,750,Washington County,199,T. J. Elder Middle School,Middle School,733,6,48,14,4,33,35,27,0
-82.8039177,32.96935332,1982,7501052,12-Sep,420 Riddleville Rd,Sandersville,GA,31082-7644,420 Riddleville Rd,Sandersville,31082-7644,"Gilbert, Darryl", ,478.552.2324,478.552.3140,-82.803914,32.969347,2019,2018-19,750,Washington County,1052,Washington County High School,High School,867,8,51,15,4,33,41,16,6
-82.7881987,32.96775332,1983,7502050,PK-02,285 Ridge Rd.,Sandersville,GA,31082-2701,P.O. Box 856,Sandersville,31082,"Wansley, Dexter",Dexter.Wansley@washington.k12.ga.us,478.552.6047,478.552.9028,-82.788195,32.967747,2019,2018-19,750,Washington County,2050,Ridge Road Primary School,Elementary School,672,7,46,17,2,30,28,37,2
-82.7881947,32.96774932,1984,7504050,5-Mar,285 Ridge Rd.,Sandersville,GA,31082-1856,285 Ridge Rd.,Sandersville,31082-1856,"Clark, Leah",Leah.Clark@washington.k12.ga.us,478.552.2245,478.552.0870,-82.788191,32.967743,2019,2018-19,750,Washington County,4050,Ridge Road Elementary School,Elementary School,756,5,45,14,4,36,33,27,0
-81.91819238,31.61772905,1985,7510101,12-Sep,1 Jacket Dr,Jesup,GA,31545-7895,1 Jacket Dr,Jesup,31545-7895,"McDaniel, Brett", ,912.427.1088,912.427.1081,-81.918189,31.617723,2019,2018-19,751,Wayne County,101,Wayne County High School,High School,1445,12,94,14,9,27,40,18,6
-81.91474338,31.61672205,1986,7510194,8-Jun,475 Durrence Rd,Jesup,GA,31545-7827,475 Durrence Rd,Jesup,31545-7827,"Priester, Mark Colvin", ,912.427.1061,912.427.1069,-81.91474,31.616716,2019,2018-19,751,Wayne County,194,Martha Puckett Middle School,Middle School,622,15,42,12,5,45,29,19,2
-81.87577637,31.58350904,1987,7510294,8-Jun,1175 S US Highway 301,Jesup,GA,31546-4754,1175 S US Highway 301,Jesup,31546-4754,"Yeomans, Shawn", ,912.427.1025,912.427.1032,-81.875773,31.583503,2019,2018-19,751,Wayne County,294,Arthur Williams Middle School,Middle School,621,21,44,13,2,34,43,16,5
-81.87500237,31.62498705,1988,7510394,PK-05,1206 N 4th St,Jesup,GA,31545-0912,1206 N 4th St,Jesup,31545-0912,"Simon, Brian",brian.simon@wayne.k12.ga.us,912.427.1044,912.427.1043,-81.874999,31.624981,2019,2018-19,751,Wayne County,394,Martha Rawls Smith Elementary School,Elementary School,522,26,44,12,5,55,21,18,2
-81.90281938,31.61646905,1989,7510494,PK-05,1425 W Orange St,Jesup,GA,31545-0717,1425 W Orange St,Jesup,31545-0717,"Ellis, Jamie", ,912.427.1077,912.427.1079,-81.902816,31.616463,2019,2018-19,751,Wayne County,494,Bacon Elementary School,Elementary School,621,21,51,13,6,39,31,22,2
-81.87557737,31.58466004,1990,7511050,PK-05,1155 S US Highway 301,Jesup,GA,31546-4754,1155 S US Highway 301,Jesup,31546-4754,"Ogden, karla", ,912.427.1033,912.427.1037,-81.875574,31.584654,2019,2018-19,751,Wayne County,1050,Jesup Elementary School,Elementary School,691,17,49,14,4,37,31,25,4
-82.02139441,31.48645602,1991,7511052,PK-05,414 School St,Screven,GA,31560-8402,P.O. Box 159,Screven,31560,"Given, Raeghan", ,912.579.2261,912.579.2288,-82.021391,31.48645,2019,2018-19,751,Wayne County,1052,Screven Elementary School,Elementary School,220,12,17,15,12,18,41,24,6
-82.03152942,31.67045406,1992,7513050,PK-05,1 Blue Jay Drive,Odum,GA,31555-6722,P.O. Box 9,Odum,31555,"Ierardi, Gena",gierardi@wayne.k12.ga.us,912.586.2225,912.586.6906,-82.031526,31.670448,2019,2018-19,751,Wayne County,3050,Odum Elementary School,Elementary School,365,10,26,18,4,23,31,39,4
-84.54191016,32.06245406,1993,7520104,PK-08,7168 Washington St,Preston,GA,31824-5232,7168 Washington St,Preston,31824-5232,"downer, janie",janiedowner@webster.k12.ga.us,229.828.3365,229.828.2219,-84.541906,32.062448,2019,2018-19,752,Webster County,104,Webster County Elementary/Middle School,Elementary School,209,16,23,18,0,22,44,22,13
-84.54191016,32.06245406,1994,7520108,12-Sep,7168 Washington St,Preston,GA,31824-5232,7168 Washington St,Preston,31824-5232,"downer, janie",jsdowner@webster.k12.ga.us,229.828.3365, ,-84.541906,32.062448,2019,2018-19,752,Webster County,108,Webster County High School,High School,87,10,8,17,0,25,50,25,0
-82.77288966,32.14674214,1995,7531052,PK-05,63 S Commerce St,Alamo,GA,30411-3918,63 S Commerce St,Alamo,30411-3918,"Ethredge, Pat", ,912.568.7159,9125681935,-82.772886,32.146736,2019,2018-19,753,Wheeler County,1052,Wheeler County Elementary School,Elementary School,417,15,36,17,3,28,33,33,3
-82.77662266,32.15397714,1996,7531053,8-Jun,50 Snowhill Road,Alamo,GA,30411-3719,50 Snowhill Road,Alamo,30411-3719,"Ford, Thomas", ,912.568.7166, ,-82.776619,32.153971,2019,2018-19,753,Wheeler County,1053,Wheeler County Middle School,Middle School,228,12,19,16,5,26,42,21,5
-82.77662266,32.15397714,1997,7533052,12-Sep,50 Snowhill Rd,Alamo,GA,30411-3719,50 Snowhill Rd,Alamo,30411-3719,"Hoffman, Michael", ,912.568.7166,9125687166,-82.776619,32.153971,2019,2018-19,753,Wheeler County,3052,Wheeler County High School,High School,296,10,22,14,18,32,14,18,18
-83.79611108,34.61158364,1998,7540100,PK-05,2696 Tesnatee Gap Valley Rd,Cleveland,GA,30528-3888,2696 Tesnatee Gap Valley Rd,Cleveland,30528-3888,"Mulligan, Octavius L.",kechara.Partin@white.k12.ga.us,706.865.1037,706.219.3141,-83.796107,34.611577,2019,2018-19,754,White County,100,Tesnatee Gap Elementary (Old White Co. Intermediate),Elementary School,452,15,35,15,3,34,26,34,3
-83.69902705,34.65723565,1999,7540104,KK-05,1161 Duncan Bridge Rd,Sautee Nacoochee,GA,30571-3608,1161 Duncan Bridge Rd,Sautee Nacoochee,30571-3608,"Baughman, Jill",maggie.nations@white.k12.ga.us,706.865.3514,706.865.1466,-83.699023,34.657229,2019,2018-19,754,White County,104,Mount Yonah Elementary School,Elementary School,469,11,34,14,0,35,47,18,0
-83.79244908,34.61800964,2000,7540105,12-Sep,2600 Highway 129 N,Cleveland,GA,30528-2710,2600 Highway 129 N,Cleveland,30528-2710,"Collier, Mary Anne",adam.wiley@white.k12.ga.us,706.865.2312,706.865.5981,-83.792445,34.618003,2019,2018-19,754,White County,105,White County High School,High School,1132,9,68,15,3,28,43,24,3
-83.75704306,34.54025563,2001,7540109,KK-05,128 Horace Fitzpatrick Dr,Cleveland,GA,30528-5833,128 Horace Fitzpatrick Dr,Cleveland,30528-5833,"Gailey, Deborah",stephen.gerrells@white.k12.ga.us,706.865.5000, ,-83.757039,34.540249,2019,2018-19,754,White County,109,Mossy Creek Elementary School,Elementary School,381,19,31,15,0,19,65,16,0
-83.77024307,34.60268264,2002,7540174,8-Jun,283 Old Blairsville Rd,Cleveland,GA,30528-1133,283 Old Blairsville Rd,Cleveland,30528-1133,"Gerrells, Kristi",lloyd.collins@white.k12.ga.us,706.865.4060,706.865.1947,-83.770239,34.602676,2019,2018-19,754,White County,174,White County Middle School,Middle School,929,11,59,15,5,31,32,31,2
-83.76998607,34.59834364,2003,7540200,KK-05,342 W Kytle St,Cleveland,GA,30528-1334,342 W Kytle St,Cleveland,30528-1334,"Ward, Stacie",laura.hall@white.k12.ga.us,706.865.6935,706.865.5569,-83.769982,34.598337,2019,2018-19,754,White County,200,Jack P Nix Elementary School,Elementary School,439,16,35,13,3,37,46,11,3
-84.98466744,34.87684565,2004,7550106,8-Jun,1111 New Hope Rd NW,Dalton,GA,30720-6338,1111 New Hope Rd NW,Dalton,30720-6338,"Satterfield, Brian", ,706.673.2295,706.217.6703,-84.984663,34.876839,2019,2018-19,755,Whitfield County,106,New Hope Middle School,Middle School,586,9,39,14,3,33,44,21,0
-84.91737642,34.90068966,2005,7550112,12-Sep,3361 Crow Rd NE,Dalton,GA,30721-1022,3361 Crow Road,Dalton,30721,"Stewart, Stan", ,706.694.4900, ,-84.917372,34.900683,2019,2018-19,755,Whitfield County,112,Coahulla Creek High School,High School,1060,11,52,13,0,40,42,17,0
-84.99739644,34.87693465,2006,7550175,12-Sep,1651 Tunnel Hill Varnell Rd,Tunnel Hill,GA,30755-9247,1651 Tunnel Hill Varnell Rd,Tunnel Hill,30755-9247,"Adams, Britt",badams@whitfield.k12.ga.us,706.673.6533,706.673.7098,-84.997392,34.876928,2019,2018-19,755,Whitfield County,175,Northwest Whitfield County High School,High School,1316,8,72,16,1,25,39,33,1
-84.98580044,34.87302365,2007,7550199,KK-05,1175 New Hope Rd NW,Dalton,GA,30720-6338,1175 New Hope Rd NW,Dalton,30720-6338,"Maret, Carla",cmaret@whitfield.k12.ga.us,706.673.3180,706.673.3182,-84.985796,34.873017,2019,2018-19,755,Whitfield County,199,New Hope Elementary School,Elementary School,586,10,38,17,3,21,34,42,0
-84.86384141,34.90623966,2008,7550206,PK-05,1350 Prater Mill Rd NE,Dalton,GA,30721-7271,9196 Hwy. 2,Dalton,30721-7271,"Kittle, Robb", ,706.275.4414,..,-84.863837,34.906233,2019,2018-19,755,Whitfield County,206,Beaverdale Elementary School,Elementary School,355,10,31,11,10,48,23,19,0
-84.8852304,34.77112763,2009,7550211,PK-05,311 Cedar Ridge Rd SE,Dalton,GA,30721-6528,311 Cedar Ridge Rd SE,Dalton,30721-6528,"Dobbins, Cindy", ,706.712.8400, ,-84.885226,34.771121,2019,2018-19,755,Whitfield County,211,Cedar Ridge Elementary,Elementary School,439,8,36,10,6,56,28,8,3
-84.92163841,34.78307163,2010,7550212,12-Sep,2300 Maddox Chapel Rd NE,Dalton,GA,30721-6645,2300 Maddox Chapel Rd NE,Dalton,30721-6645,"Travisano, Sherri", ,706.876.3600, ,-84.921634,34.783065,2019,2018-19,755,Whitfield County,212,Phoenix High School,High School,126,141,10,22,0,0,20,80,0
-84.93951742,34.73314462,2011,7550275,12-Sep,1954 Riverbend Rd,Dalton,GA,30721-5517,1954 Riverbend Rd,Dalton,30721-5517,"pendley, denise", ,706.226.2753,706.278.3433,-84.939513,34.733138,2019,2018-19,755,Whitfield County,275,Southeast Whitfield County High School,High School,1417,12,77,12,5,36,40,17,1
-84.93073242,34.74590062,2012,7550475,8-Jun,700 Hill Rd,Dalton,GA,30721-5963,700 Hill Rd,Dalton,30721-5963,"Bailey, Gregory",greg.bailey@wcsga.net,706.278.6135,706.226.9859,-84.930728,34.745894,2019,2018-19,755,Whitfield County,475,Eastbrook Middle School,Middle School,713,12,46,12,4,50,30,15,0
-84.94278243,34.86208965,2013,7550575,8-Jun,3264 Cleveland Hwy,Dalton,GA,30721-2027,3264 Cleveland Hwy,Dalton,30721-2027,"Farner, Larry", ,706.259.3381,706.259.8168,-84.942778,34.862083,2019,2018-19,755,Whitfield County,575,North Whitfield Middle School,Middle School,786,12,52,13,4,44,31,21,0
-84.98923943,34.68128261,2014,7550675,8-Jun,3796 S Dixie Rd,Dalton,GA,30721-4959,"3796 S Dixie Rd, SE",Dalton,30720,"Edwards, Steve",steve.edwards@wcsga.net,706.277.9662,706.277.7035,-84.989235,34.681276,2019,2018-19,755,Whitfield County,675,Valley Point Middle School,Middle School,451,14,35,12,11,37,40,11,0
-85.05066945,34.78568363,2015,7550775,8-Jun,"580 Lafayette Rd, SW",Rocky Face,GA,30740-9411,"580 Lafayette Rd, SW",Rocky Face,30740-9411,"Hargis, Angela", ,706.673.2611,706.673.5349,-85.050665,34.785677,2019,2018-19,755,Whitfield County,775,Westside Middle School,Middle School,486,10,35,12,3,37,49,11,0
-84.93433142,34.74051262,2016,7551050,PK-05,1819 Riverbend Rd,Dalton,GA,30721-5979,1819 Riverbend Rd,Dalton,30721-5979,"Dempsey, Tracie",tracie.dempsey@wcsga.net,706.278.7550,706.226.9674,-84.934327,34.740506,2019,2018-19,755,Whitfield County,1050,Antioch Elementary School,Elementary School,452,13,39,13,5,49,23,21,3
-84.92826142,34.75852963,2017,7551052,PK-05,102 Hill Rd,Dalton,GA,30721-6023,102 Hill Rd,Dalton,30721-6023,"Hunt, Ben",ben_hunt@whitfield.k12.ga.us,706.278.3074,706.226.9951,-84.928257,34.758523,2019,2018-19,755,Whitfield County,1052,Eastside Elementary School,Elementary School,543,11,48,11,2,56,33,8,0
-84.94306943,34.89644266,2018,7551054,KK-05,3900 Cleveland Rd,Dalton,GA,30721-7443,3900 Cleveland Rd,Dalton,30721-7443,"Jones, Lisa",ljones@whitfield.k12.ga.us,706.694.3471,706.694.3289,-84.943065,34.896436,2019,2018-19,755,Whitfield County,1054,Varnell Elementary School,Elementary School,413,12,30,17,3,20,37,37,3
-84.94878443,34.96102867,2019,7552050,PK-05,254 Wolfe St,Cohutta,GA,30710-9138,254 Wolfe St,Cohutta,30710-9138,"Farner, Larry", ,706.694.8812,706.694.7390,-84.94878,34.961022,2019,2018-19,755,Whitfield County,2050,Cohutta Elementary School,Elementary School,273,15,22,14,0,27,64,9,0
-84.94586442,34.83079664,2020,7552052,PK-05,2725 Cleveland Hwy,Dalton,GA,30721-8163,2725 Cleveland Hwy,Dalton,30721-8163,"Scott, Robyn",robyn.scott@wcsga.net,706.259.3920,706.259.6271,-84.94586,34.83079,2019,2018-19,755,Whitfield County,2052,Pleasant Grove Elementary School,Elementary School,407,10,35,12,6,43,34,17,0
-85.04979245,34.78296663,2021,7552054,PK-05,1815 Utility Rd,Rocky Face,GA,30740-9412,1815 Utility Rd,Rocky Face,30740-9412,"Narramore, Sunshine",sunshine.narramore@wcsga.net,706.673.6531,706.673.5556,-85.049788,34.78296,2019,2018-19,755,Whitfield County,2054,Westside Elementary School,Elementary School,618,12,47,14,4,36,32,28,0
-84.8778674,34.82077864,2022,7553050,PK-05,1380 Dawnville Rd NE,Dalton,GA,30721-6807,1380 Dawnville Rd NE,Dalton,30721-6807,"Tuck, Beth", ,706.259.3914,706.259.7462,-84.877863,34.820772,2019,2018-19,755,Whitfield County,3050,Dawnville Elementary School,Elementary School,445,9,35,15,0,23,60,17,0
-85.04492845,34.84591764,2023,7553052,KK-05,203 E School St,Tunnel Hill,GA,30755-9719,203 E School St,Tunnel Hill,30755-9719,"Kopcsak, Connie",connie_kopcsak@whitfield.k12.ga.us,706.673.4550,706.673.4956,-85.044924,34.845911,2019,2018-19,755,Whitfield County,3052,Tunnel Hill Elementary School,Elementary School,281,15,22,20,9,9,23,50,9
-85.00061743,34.73348262,2024,7554050,PK-05,2032 Dug Gap Rd,Dalton,GA,30720-5724,2032 Dug Gap Rd,Dalton,30720-5724,"Locke, Mandy", ,706.226.3919,706.226.9753,-85.000613,34.733476,2019,2018-19,755,Whitfield County,4050,Dug Gap Elementary School,Elementary School,371,10,31,14,0,45,32,23,0
-84.98680043,34.68077461,2025,7554052,PK-05,3798 S Dixie Rd,Dalton,GA,30721-4959,"3798 S Dixie Road, SE",Dalton,30720,"McLemore, Doris", ,706.277.3259,706.277.7721,-84.986796,34.680768,2019,2018-19,755,Whitfield County,4052,Valley Point Elementary School,Elementary School,489,20,38,13,3,37,47,13,0
